3509,"[67.0, 77.3178]","[68.0, 77.1523]","[69.0, 77.2982]","[68.0, 77.4658]",21.025866,77.3178,67
3510,"[68.0, 77.1523]","[69.0, 76.9851]","[69.0, 77.1291]","[69.0, 77.2982]",20.947742,77.1523,68
3511,"[69.0, 76.9851]","[69.0, 76.8164]","[70.0, 76.9584]","[69.0, 77.1291]",21.299295,76.9851,69
3512,"[69.0, 76.8164]","[70.0, 76.6461]","[71.0, 76.7863]","[70.0, 76.9584]",20.273932,76.8164,69
3513,"[70.0, 76.6461]","[71.0, 76.4744]","[71.0, 76.6127]","[71.0, 76.7863]",20.947742,76.6461,70
3514,"[71.0, 76.4744]","[71.0, 76.3013]","[72.0, 76.4378]","[71.0, 76.6127]",21.338358,76.4744,71
3515,"[71.0, 76.3013]","[72.0, 76.1269]","[72.0, 76.2615]","[72.0, 76.4378]",17.197836,76.3013,71
3516,"[72.0, 76.1269]","[72.0, 75.9512]","[73.0, 76.0841]","[72.0, 76.2615]",14.854144,76.1269,72
3517,"[72.0, 75.9512]","[73.0, 75.7742]","[74.0, 75.9054]","[73.0, 76.0841]",14.854144,75.9512,72
3518,"[73.0, 75.7742]","[73.0, 75.5961]","[74.0, 75.7256]","[74.0, 75.9054]",14.854144,75.7742,73
3519,"[73.0, 75.5961]","[74.0, 75.4169]","[75.0, 75.5447]","[74.0, 75.7256]",15.674437,75.5961,73
3520,"[74.0, 75.4169]","[74.0, 75.2366]","[75.0, 75.3628]","[75.0, 75.5447]",15.674437,75.4169,74
3521,"[74.0, 75.2366]","[75.0, 75.0553]","[76.0, 75.1798]","[75.0, 75.3628]",15.674437,75.2366,74
3522,"[75.0, 75.0553]","[75.0, 74.8729]","[76.0, 74.9959]","[76.0, 75.1798]",15.674437,75.0553,75
3523,"[75.0, 74.8729]","[76.0, 74.6896]","[77.0, 74.811]","[76.0, 74.9959]",15.674437,74.8729,75
3524,"[76.0, 74.6896]","[76.0, 74.5054]","[77.0, 74.6253]","[77.0, 74.811]",15.674437,74.6896,76
3525,"[76.0, 74.5054]","[77.0, 74.3204]","[77.0, 74.4387]","[77.0, 74.6253]",16.240828,74.5054,76
3526,"[77.0, 74.3204]","[77.0, 74.1345]","[78.0, 74.2514]","[77.0, 74.4387]",16.240828,74.3204,77
3527,"[77.0, 74.1345]","[78.0, 73.9477]","[78.0, 74.0632]","[78.0, 74.2514]",19.189974,74.1345,77
3528,"[78.0, 73.9477]","[78.0, 73.7602]","[79.0, 73.8743]","[78.0, 74.0632]",19.805193,73.9477,78
3529,"[78.0, 73.7602]","[78.0, 73.572]","[79.0, 73.6847]","[79.0, 73.8743]",21.113754,73.7602,78
3530,"[78.0, 73.572]","[79.0, 73.3831]","[79.0, 73.4944]","[79.0, 73.6847]",21.377419,73.572,78
3531,"[79.0, 73.3831]","[79.0, 73.1935]","[80.0, 73.3034]","[79.0, 73.4944]",21.348122,73.3831,79
3532,"[79.0, 73.1935]","[80.0, 73.0032]","[80.0, 73.1118]","[80.0, 73.3034]",20.840322,73.1935,79
3533,"[80.0, 73.0032]","[80.0, 72.8123]","[81.0, 72.9196]","[80.0, 73.1118]",12.1003065,73.0032,80
3534,"[80.0, 72.8123]","[80.0, 72.6208]","[81.0, 72.7269]","[81.0, 72.9196]",12.1003065,72.8123,80
3535,"[80.0, 72.6208]","[81.0, 72.4287]","[81.0, 72.5336]","[81.0, 72.7269]",11.807345,72.6208,80
3536,"[81.0, 72.4287]","[81.0, 72.2361]","[82.0, 72.3398]","[81.0, 72.5336]",11.807345,72.4287,81
3537,"[81.0, 72.2361]","[81.0, 72.043]","[82.0, 72.1454]","[82.0, 72.3398]",11.807345,72.2361,81
3538,"[81.0, 72.043]","[82.0, 71.8493]","[82.0, 71.9506]","[82.0, 72.1454]",15.176402,72.043,81
3539,"[82.0, 71.8493]","[82.0, 71.6552]","[83.0, 71.7553]","[82.0, 71.9506]",15.176402,71.8493,82
3540,"[82.0, 71.6552]","[82.0, 71.4606]","[83.0, 71.5596]","[83.0, 71.7553]",11.807345,71.6552,82
3541,"[82.0, 71.4606]","[83.0, 71.2656]","[83.0, 71.3635]","[83.0, 71.5596]",11.807345,71.4606,82
3542,"[83.0, 71.2656]","[83.0, 71.0701]","[84.0, 71.1669]","[83.0, 71.3635]",21.855923,71.2656,83
3543,"[83.0, 71.0701]","[83.0, 70.8743]","[84.0, 70.97]","[84.0, 71.1669]",21.855923,71.0701,83
3544,"[83.0, 70.8743]","[84.0, 70.678]","[84.0, 70.7727]","[84.0, 70.97]",0.0,70.8743,83
3545,"[20.0, 81.6958]","[21.0, 81.6928]","[21.0, 81.9164]","[20.0, 81.9195]",0.0,81.6958,20
3546,"[21.0, 81.6928]","[23.0, 81.6838]","[23.0, 81.9071]","[21.0, 81.9164]",4.200114,81.6928,21
3547,"[23.0, 81.6838]","[24.0, 81.6687]","[24.0, 81.8916]","[23.0, 81.9071]",5.186417,81.6838,23
3548,"[24.0, 81.6687]","[26.0, 81.6476]","[26.0, 81.87]","[24.0, 81.8916]",5.186417,81.6687,24
3549,"[26.0, 81.6476]","[27.0, 81.6206]","[27.0, 81.8422]","[26.0, 81.87]",5.186417,81.6476,26
3550,"[27.0, 81.6206]","[29.0, 81.5878]","[29.0, 81.8084]","[27.0, 81.8422]",5.186417,81.6206,27
3551,"[29.0, 81.5878]","[30.0, 81.5491]","[31.0, 81.7687]","[29.0, 81.8084]",5.186417,81.5878,29
3552,"[30.0, 81.5491]","[32.0, 81.5046]","[32.0, 81.7231]","[31.0, 81.7687]",5.186417,81.5491,30
3553,"[32.0, 81.5046]","[33.0, 81.4546]","[34.0, 81.6717]","[32.0, 81.7231]",5.186417,81.5046,32
3554,"[33.0, 81.4546]","[35.0, 81.399]","[35.0, 81.6146]","[34.0, 81.6717]",5.186417,81.4546,33
3555,"[35.0, 81.399]","[36.0, 81.338]","[36.0, 81.552]","[35.0, 81.6146]",5.186417,81.399,35
3556,"[36.0, 81.338]","[37.0, 81.2716]","[38.0, 81.484]","[36.0, 81.552]",5.186417,81.338,36
3557,"[37.0, 81.2716]","[39.0, 81.2001]","[39.0, 81.4107]","[38.0, 81.484]",7.8328357,81.2716,37
3558,"[39.0, 81.2001]","[40.0, 81.1235]","[41.0, 81.3322]","[39.0, 81.4107]",8.135562,81.2001,39
3559,"[40.0, 81.1235]","[42.0, 81.042]","[42.0, 81.2487]","[41.0, 81.3322]",15.352179,81.1235,40
3560,"[42.0, 81.042]","[43.0, 80.9556]","[43.0, 81.1603]","[42.0, 81.2487]",15.352179,81.042,42
3561,"[43.0, 80.9556]","[44.0, 80.8646]","[45.0, 81.0672]","[43.0, 81.1603]",8.135562,80.9556,43
3562,"[44.0, 80.8646]","[45.0, 80.7691]","[46.0, 80.9695]","[45.0, 81.0672]",8.135562,80.8646,44
3563,"[45.0, 80.7691]","[47.0, 80.6692]","[47.0, 80.8674]","[46.0, 80.9695]",15.352179,80.7691,45
3564,"[47.0, 80.6692]","[48.0, 80.5651]","[49.0, 80.761]","[47.0, 80.8674]",20.967272,80.6692,47
3565,"[48.0, 80.5651]","[49.0, 80.4569]","[50.0, 80.6505]","[49.0, 80.761]",16.738863,80.5651,48
3566,"[49.0, 80.4569]","[50.0, 80.3448]","[51.0, 80.536]","[50.0, 80.6505]",20.967272,80.4569,49
3567,"[50.0, 80.3448]","[51.0, 80.2288]","[52.0, 80.4176]","[51.0, 80.536]",13.994791,80.3448,50
3568,"[51.0, 80.2288]","[52.0, 80.1091]","[53.0, 80.2956]","[52.0, 80.4176]",17.383377,80.2288,51
3569,"[52.0, 80.1091]","[54.0, 79.9859]","[54.0, 80.17]","[53.0, 80.2956]",17.383377,80.1091,52
3570,"[54.0, 79.9859]","[55.0, 79.8593]","[55.0, 80.0411]","[54.0, 80.17]",16.211533,79.9859,54
3571,"[55.0, 79.8593]","[56.0, 79.7295]","[56.0, 79.9088]","[55.0, 80.0411]",16.211533,79.8593,55
3572,"[56.0, 79.7295]","[57.0, 79.5964]","[57.0, 79.7734]","[56.0, 79.9088]",15.352179,79.7295,56
3573,"[57.0, 79.5964]","[58.0, 79.4604]","[58.0, 79.635]","[57.0, 79.7734]",15.352179,79.5964,57
3574,"[58.0, 79.4604]","[59.0, 79.3214]","[59.0, 79.4936]","[58.0, 79.635]",15.352179,79.4604,58
3575,"[59.0, 79.3214]","[59.0, 79.1797]","[60.0, 79.3496]","[59.0, 79.4936]",15.352179,79.3214,59
3576,"[59.0, 79.1797]","[60.0, 79.0353]","[61.0, 79.2028]","[60.0, 79.3496]",15.352179,79.1797,59
3577,"[60.0, 79.0353]","[61.0, 78.8883]","[62.0, 79.0535]","[61.0, 79.2028]",15.51819,79.0353,60
3578,"[61.0, 78.8883]","[62.0, 78.7388]","[63.0, 78.9018]","[62.0, 79.0535]",15.51819,78.8883,61
3579,"[62.0, 78.7388]","[63.0, 78.587]","[64.0, 78.7477]","[63.0, 78.9018]",15.51819,78.7388,62
3580,"[63.0, 78.587]","[64.0, 78.4329]","[65.0, 78.5913]","[64.0, 78.7477]",19.570824,78.587,63
3581,"[64.0, 78.4329]","[65.0, 78.2766]","[65.0, 78.4329]","[65.0, 78.5913]",19.570824,78.4329,64
3582,"[65.0, 78.2766]","[65.0, 78.1183]","[66.0, 78.2724]","[65.0, 78.4329]",19.570824,78.2766,65
3583,"[65.0, 78.1183]","[66.0, 77.9579]","[67.0, 78.1099]","[66.0, 78.2724]",19.570824,78.1183,65
3584,"[66.0, 77.9579]","[67.0, 77.7957]","[68.0, 77.9455]","[67.0, 78.1099]",21.309061,77.9579,66
3585,"[67.0, 77.7957]","[67.0, 77.6316]","[68.0, 77.7794]","[68.0, 77.9455]",21.309061,77.7957,67
3586,"[67.0, 77.6316]","[68.0, 77.4658]","[69.0, 77.6115]","[68.0, 77.7794]",20.67431,77.6316,67
3587,"[68.0, 77.4658]","[69.0, 77.2982]","[70.0, 77.442]","[69.0, 77.6115]",20.947742,77.4658,68
3588,"[69.0, 77.2982]","[69.0, 77.1291]","[70.0, 77.2709]","[70.0, 77.442]",20.947742,77.2982,69
3589,"[69.0, 77.1291]","[70.0, 76.9584]","[71.0, 77.0982]","[70.0, 77.2709]",21.338358,77.1291,69
3590,"[70.0, 76.9584]","[71.0, 76.7863]","[71.0, 76.9242]","[71.0, 77.0982]",21.338358,76.9584,70
3591,"[71.0, 76.7863]","[71.0, 76.6127]","[72.0, 76.7487]","[71.0, 76.9242]",21.338358,76.7863,71
3592,"[71.0, 76.6127]","[72.0, 76.4378]","[73.0, 76.572]","[72.0, 76.7487]",21.855923,76.6127,71
3593,"[72.0, 76.4378]","[72.0, 76.2615]","[73.0, 76.394]","[73.0, 76.572]",21.338358,76.4378,72
3594,"[72.0, 76.2615]","[73.0, 76.0841]","[74.0, 76.2147]","[73.0, 76.394]",15.674437,76.2615,72
3595,"[73.0, 76.0841]","[74.0, 75.9054]","[74.0, 76.0343]","[74.0, 76.2147]",15.674437,76.0841,73
3596,"[74.0, 75.9054]","[74.0, 75.7256]","[75.0, 75.8528]","[74.0, 76.0343]",15.674437,75.9054,74
3597,"[74.0, 75.7256]","[75.0, 75.5447]","[75.0, 75.6702]","[75.0, 75.8528]",15.674437,75.7256,74
3598,"[75.0, 75.5447]","[75.0, 75.3628]","[76.0, 75.4866]","[75.0, 75.6702]",15.674437,75.5447,75
3599,"[75.0, 75.3628]","[76.0, 75.1798]","[76.0, 75.3021]","[76.0, 75.4866]",15.674437,75.3628,75
3600,"[76.0, 75.1798]","[76.0, 74.9959]","[77.0, 75.1166]","[76.0, 75.3021]",15.674437,75.1798,76
3601,"[76.0, 74.9959]","[77.0, 74.811]","[77.0, 74.9302]","[77.0, 75.1166]",15.674437,74.9959,76
3602,"[77.0, 74.811]","[77.0, 74.6253]","[78.0, 74.7429]","[77.0, 74.9302]",15.674437,74.811,77
3603,"[77.0, 74.6253]","[77.0, 74.4387]","[78.0, 74.5549]","[78.0, 74.7429]",16.240828,74.6253,77
3604,"[77.0, 74.4387]","[78.0, 74.2514]","[79.0, 74.366]","[78.0, 74.5549]",16.240828,74.4387,77
3605,"[78.0, 74.2514]","[78.0, 74.0632]","[79.0, 74.1764]","[79.0, 74.366]",18.20367,74.2514,78
3606,"[78.0, 74.0632]","[79.0, 73.8743]","[79.0, 73.9861]","[79.0, 74.1764]",19.189974,74.0632,78
3607,"[79.0, 73.8743]","[79.0, 73.6847]","[80.0, 73.7951]","[79.0, 73.9861]",19.883316,73.8743,79
3608,"[79.0, 73.6847]","[79.0, 73.4944]","[80.0, 73.6035]","[80.0, 73.7951]",21.113754,73.6847,79
3609,"[79.0, 73.4944]","[80.0, 73.3034]","[81.0, 73.4112]","[80.0, 73.6035]",21.348122,73.4944,79
3610,"[80.0, 73.3034]","[80.0, 73.1118]","[81.0, 73.2183]","[81.0, 73.4112]",20.840322,73.3034,80
3611,"[80.0, 73.1118]","[81.0, 72.9196]","[81.0, 73.0248]","[81.0, 73.2183]",12.1003065,73.1118,80
3612,"[81.0, 72.9196]","[81.0, 72.7269]","[82.0, 72.8308]","[81.0, 73.0248]",0.0,72.9196,81
3613,"[82.0, 72.3398]","[82.0, 72.1454]","[83.0, 72.2458]","[82.0, 72.4413]",11.807345,72.3398,82
3614,"[82.0, 72.1454]","[82.0, 71.9506]","[83.0, 72.0498]","[83.0, 72.2458]",15.176402,72.1454,82
3615,"[82.0, 71.9506]","[83.0, 71.7553]","[83.0, 71.8534]","[83.0, 72.0498]",15.176402,71.9506,82
3616,"[83.0, 71.7553]","[83.0, 71.5596]","[84.0, 71.6565]","[83.0, 71.8534]",11.807345,71.7553,83
3617,"[83.0, 71.5596]","[83.0, 71.3635]","[84.0, 71.4593]","[84.0, 71.6565]",11.807345,71.5596,83
3618,"[83.0, 71.3635]","[84.0, 71.1669]","[84.0, 71.2617]","[84.0, 71.4593]",21.855923,71.3635,83
3619,"[20.0, 81.9195]","[21.0, 81.9164]","[21.0, 82.1401]","[20.0, 82.1433]",0.0,81.9195,20
3620,"[21.0, 81.9164]","[23.0, 81.9071]","[23.0, 82.1305]","[21.0, 82.1401]",4.200114,81.9164,21
3621,"[23.0, 81.9071]","[24.0, 81.8916]","[24.0, 82.1146]","[23.0, 82.1305]",4.200114,81.9071,23
3622,"[24.0, 81.8916]","[26.0, 81.87]","[26.0, 82.0923]","[24.0, 82.1146]",4.200114,81.8916,24
3623,"[26.0, 81.87]","[27.0, 81.8422]","[28.0, 82.0638]","[26.0, 82.0923]",5.186417,81.87,26
3624,"[27.0, 81.8422]","[29.0, 81.8084]","[29.0, 82.029]","[28.0, 82.0638]",5.186417,81.8422,27
3625,"[29.0, 81.8084]","[31.0, 81.7687]","[31.0, 81.9882]","[29.0, 82.029]",5.186417,81.8084,29
3626,"[31.0, 81.7687]","[32.0, 81.7231]","[32.0, 81.9413]","[31.0, 81.9882]",5.186417,81.7687,31
3627,"[32.0, 81.7231]","[34.0, 81.6717]","[34.0, 81.8885]","[32.0, 81.9413]",5.186417,81.7231,32
3628,"[34.0, 81.6717]","[35.0, 81.6146]","[35.0, 81.8299]","[34.0, 81.8885]",5.186417,81.6717,34
3629,"[35.0, 81.6146]","[36.0, 81.552]","[37.0, 81.7657]","[35.0, 81.8299]",5.186417,81.6146,35
3630,"[36.0, 81.552]","[38.0, 81.484]","[38.0, 81.6958]","[37.0, 81.7657]",5.186417,81.552,36
3631,"[38.0, 81.484]","[39.0, 81.4107]","[40.0, 81.6206]","[38.0, 81.6958]",13.223326,81.484,38
3632,"[39.0, 81.4107]","[41.0, 81.3322]","[41.0, 81.5402]","[40.0, 81.6206]",15.352179,81.4107,39
3633,"[41.0, 81.3322]","[42.0, 81.2487]","[43.0, 81.4546]","[41.0, 81.5402]",15.352179,81.3322,41
3634,"[42.0, 81.2487]","[43.0, 81.1603]","[44.0, 81.3641]","[43.0, 81.4546]",15.352179,81.2487,42
3635,"[43.0, 81.1603]","[45.0, 81.0672]","[45.0, 81.2688]","[44.0, 81.3641]",15.352179,81.1603,43
3636,"[45.0, 81.0672]","[46.0, 80.9695]","[47.0, 81.1688]","[45.0, 81.2688]",15.352179,81.0672,45
3637,"[46.0, 80.9695]","[47.0, 80.8674]","[48.0, 81.0644]","[47.0, 81.1688]",15.352179,80.9695,46
3638,"[47.0, 80.8674]","[49.0, 80.761]","[49.0, 80.9556]","[48.0, 81.0644]",18.71147,80.8674,47
3639,"[49.0, 80.761]","[50.0, 80.6505]","[50.0, 80.8427]","[49.0, 80.9556]",18.398977,80.761,49
3640,"[50.0, 80.6505]","[51.0, 80.536]","[52.0, 80.7258]","[50.0, 80.8427]",13.994791,80.6505,50
3641,"[51.0, 80.536]","[52.0, 80.4176]","[53.0, 80.605]","[52.0, 80.7258]",17.22713,80.536,51
3642,"[52.0, 80.4176]","[53.0, 80.2956]","[54.0, 80.4806]","[53.0, 80.605]",12.637403,80.4176,52
3643,"[53.0, 80.2956]","[54.0, 80.17]","[55.0, 80.3525]","[54.0, 80.4806]",12.637403,80.2956,53
3644,"[54.0, 80.17]","[55.0, 80.0411]","[56.0, 80.2211]","[55.0, 80.3525]",12.637403,80.17,54
3645,"[55.0, 80.0411]","[56.0, 79.9088]","[57.0, 80.0864]","[56.0, 80.2211]",17.266193,80.0411,55
3646,"[56.0, 79.9088]","[57.0, 79.7734]","[58.0, 79.9485]","[57.0, 80.0864]",17.266193,79.9088,56
3647,"[57.0, 79.7734]","[58.0, 79.635]","[59.0, 79.8077]","[58.0, 79.9485]",15.352179,79.7734,57
3648,"[58.0, 79.635]","[59.0, 79.4936]","[60.0, 79.6639]","[59.0, 79.8077]",15.352179,79.635,58
3649,"[59.0, 79.4936]","[60.0, 79.3496]","[61.0, 79.5175]","[60.0, 79.6639]",15.352179,79.4936,59
3650,"[60.0, 79.3496]","[61.0, 79.2028]","[62.0, 79.3683]","[61.0, 79.5175]",15.352179,79.3496,60
3651,"[61.0, 79.2028]","[62.0, 79.0535]","[63.0, 79.2167]","[62.0, 79.3683]",15.352179,79.2028,61
3652,"[62.0, 79.0535]","[63.0, 78.9018]","[64.0, 79.0626]","[63.0, 79.2167]",15.352179,79.0535,62
3653,"[63.0, 78.9018]","[64.0, 78.7477]","[65.0, 78.9062]","[64.0, 79.0626]",15.51819,78.9018,63
3654,"[64.0, 78.7477]","[65.0, 78.5913]","[65.0, 78.7477]","[65.0, 78.9062]",15.51819,78.7477,64
3655,"[65.0, 78.5913]","[65.0, 78.4329]","[66.0, 78.587]","[65.0, 78.7477]",19.570824,78.5913,65
3656,"[65.0, 78.4329]","[66.0, 78.2724]","[67.0, 78.4243]","[66.0, 78.587]",19.570824,78.4329,65
3657,"[66.0, 78.2724]","[67.0, 78.1099]","[68.0, 78.2596]","[67.0, 78.4243]",19.570824,78.2724,66
3658,"[67.0, 78.1099]","[68.0, 77.9455]","[68.0, 78.0931]","[68.0, 78.2596]",21.309061,78.1099,67
3659,"[68.0, 77.9455]","[68.0, 77.7794]","[69.0, 77.9249]","[68.0, 78.0931]",21.299295,77.9455,68
3660,"[68.0, 77.7794]","[69.0, 77.6115]","[70.0, 77.755]","[69.0, 77.9249]",20.947742,77.7794,68
3661,"[69.0, 77.6115]","[70.0, 77.442]","[70.0, 77.5834]","[70.0, 77.755]",20.947742,77.6115,69
3662,"[70.0, 77.442]","[70.0, 77.2709]","[71.0, 77.4103]","[70.0, 77.5834]",21.338358,77.442,70
3663,"[70.0, 77.2709]","[71.0, 77.0982]","[72.0, 77.2357]","[71.0, 77.4103]",21.855923,77.2709,70
3664,"[71.0, 77.0982]","[71.0, 76.9242]","[72.0, 77.0598]","[72.0, 77.2357]",21.855923,77.0982,71
3665,"[71.0, 76.9242]","[72.0, 76.7487]","[73.0, 76.8825]","[72.0, 77.0598]",21.855923,76.9242,71
3666,"[72.0, 76.7487]","[73.0, 76.572]","[73.0, 76.7039]","[73.0, 76.8825]",21.338358,76.7487,72
3667,"[73.0, 76.572]","[73.0, 76.394]","[74.0, 76.524]","[73.0, 76.7039]",21.338358,76.572,73
3668,"[73.0, 76.394]","[74.0, 76.2147]","[75.0, 76.343]","[74.0, 76.524]",15.674437,76.394,73
3669,"[74.0, 76.2147]","[74.0, 76.0343]","[75.0, 76.1609]","[75.0, 76.343]",15.674437,76.2147,74
3670,"[74.0, 76.0343]","[75.0, 75.8528]","[76.0, 75.9776]","[75.0, 76.1609]",15.674437,76.0343,74
3671,"[75.0, 75.8528]","[75.0, 75.6702]","[76.0, 75.7934]","[76.0, 75.9776]",15.674437,75.8528,75
3672,"[75.0, 75.6702]","[76.0, 75.4866]","[77.0, 75.6082]","[76.0, 75.7934]",15.674437,75.6702,75
3673,"[76.0, 75.4866]","[76.0, 75.3021]","[77.0, 75.422]","[77.0, 75.6082]",15.674437,75.4866,76
3674,"[76.0, 75.3021]","[77.0, 75.1166]","[77.0, 75.2349]","[77.0, 75.422]",15.674437,75.3021,76
3675,"[77.0, 75.1166]","[77.0, 74.9302]","[78.0, 75.047]","[77.0, 75.2349]",15.674437,75.1166,77
3676,"[77.0, 74.9302]","[78.0, 74.7429]","[78.0, 74.8582]","[78.0, 75.047]",17.197836,74.9302,77
3677,"[78.0, 74.7429]","[78.0, 74.5549]","[79.0, 74.6687]","[78.0, 74.8582]",17.197836,74.7429,78
3678,"[78.0, 74.5549]","[79.0, 74.366]","[79.0, 74.4784]","[79.0, 74.6687]",18.20367,74.5549,78
3679,"[79.0, 74.366]","[79.0, 74.1764]","[80.0, 74.2874]","[79.0, 74.4784]",18.20367,74.366,79
3680,"[79.0, 74.1764]","[79.0, 73.9861]","[80.0, 74.0957]","[80.0, 74.2874]",19.189974,74.1764,79
3681,"[79.0, 73.9861]","[80.0, 73.7951]","[80.0, 73.9033]","[80.0, 74.0957]",19.287626,73.9861,79
3682,"[80.0, 73.7951]","[80.0, 73.6035]","[81.0, 73.7103]","[80.0, 73.9033]",21.133284,73.7951,80
3683,"[80.0, 73.6035]","[81.0, 73.4112]","[81.0, 73.5167]","[81.0, 73.7103]",21.152815,73.6035,80
3684,"[81.0, 73.4112]","[81.0, 73.2183]","[82.0, 73.3226]","[81.0, 73.5167]",0.0,73.4112,81
3685,"[21.0, 82.1401]","[23.0, 82.1305]","[23.0, 82.3539]","[21.0, 82.3638]",0.0,82.1401,21
3686,"[23.0, 82.1305]","[24.0, 82.1146]","[25.0, 82.3375]","[23.0, 82.3539]",0.0,82.1305,23
3687,"[24.0, 82.1146]","[26.0, 82.0923]","[26.0, 82.3146]","[25.0, 82.3375]",0.0,82.1146,24
3688,"[26.0, 82.0923]","[28.0, 82.0638]","[28.0, 82.2852]","[26.0, 82.3146]",0.0,82.0923,26
3689,"[28.0, 82.0638]","[29.0, 82.029]","[30.0, 82.2495]","[28.0, 82.2852]",0.0,82.0638,28
3690,"[29.0, 82.029]","[31.0, 81.9882]","[31.0, 82.2075]","[30.0, 82.2495]",0.0,82.029,29
3691,"[31.0, 81.9882]","[32.0, 81.9413]","[33.0, 82.1593]","[31.0, 82.2075]",5.186417,81.9882,31
3692,"[32.0, 81.9413]","[34.0, 81.8885]","[34.0, 82.105]","[33.0, 82.1593]",5.186417,81.9413,32
3693,"[34.0, 81.8885]","[35.0, 81.8299]","[36.0, 82.0448]","[34.0, 82.105]",5.186417,81.8885,34
3694,"[35.0, 81.8299]","[37.0, 81.7657]","[37.0, 81.9788]","[36.0, 82.0448]",5.186417,81.8299,35
3695,"[37.0, 81.7657]","[38.0, 81.6958]","[39.0, 81.9071]","[37.0, 81.9788]",13.223326,81.7657,37
3696,"[38.0, 81.6958]","[40.0, 81.6206]","[40.0, 81.8299]","[39.0, 81.9071]",13.223326,81.6958,38
3697,"[40.0, 81.6206]","[41.0, 81.5402]","[42.0, 81.7474]","[40.0, 81.8299]",13.223326,81.6206,40
3698,"[41.0, 81.5402]","[43.0, 81.4546]","[43.0, 81.6597]","[42.0, 81.7474]",15.352179,81.5402,41
3699,"[43.0, 81.4546]","[44.0, 81.3641]","[45.0, 81.5669]","[43.0, 81.6597]",15.352179,81.4546,43
3700,"[44.0, 81.3641]","[45.0, 81.2688]","[46.0, 81.4693]","[45.0, 81.5669]",15.352179,81.3641,44
3701,"[45.0, 81.2688]","[47.0, 81.1688]","[47.0, 81.367]","[46.0, 81.4693]",15.352179,81.2688,45
3702,"[47.0, 81.1688]","[48.0, 81.0644]","[49.0, 81.2601]","[47.0, 81.367]",15.352179,81.1688,47
3703,"[48.0, 81.0644]","[49.0, 80.9556]","[50.0, 81.1489]","[49.0, 81.2601]",17.109947,81.0644,48
3704,"[49.0, 80.9556]","[50.0, 80.8427]","[51.0, 81.0336]","[50.0, 81.1489]",18.71147,80.9556,49
3705,"[50.0, 80.8427]","[52.0, 80.7258]","[52.0, 80.9141]","[51.0, 81.0336]",18.398977,80.8427,50
3706,"[52.0, 80.7258]","[53.0, 80.605]","[54.0, 80.7909]","[52.0, 80.9141]",17.22713,80.7258,52
3707,"[53.0, 80.605]","[54.0, 80.4806]","[55.0, 80.6639]","[54.0, 80.7909]",12.637403,80.605,53
3708,"[54.0, 80.4806]","[55.0, 80.3525]","[56.0, 80.5333]","[55.0, 80.6639]",12.637403,80.4806,54
3709,"[55.0, 80.3525]","[56.0, 80.2211]","[57.0, 80.3994]","[56.0, 80.5333]",0.0,80.3525,55
3710,"[56.0, 80.2211]","[57.0, 80.0864]","[58.0, 80.2621]","[57.0, 80.3994]",20.967272,80.2211,56
3711,"[57.0, 80.0864]","[58.0, 79.9485]","[59.0, 80.1218]","[58.0, 80.2621]",20.967272,80.0864,57
3712,"[58.0, 79.9485]","[59.0, 79.8077]","[60.0, 79.9785]","[59.0, 80.1218]",16.211533,79.9485,58
3713,"[59.0, 79.8077]","[60.0, 79.6639]","[61.0, 79.8323]","[60.0, 79.9785]",16.211533,79.8077,59
3714,"[60.0, 79.6639]","[61.0, 79.5175]","[62.0, 79.6833]","[61.0, 79.8323]",14.453764,79.6639,60
3715,"[61.0, 79.5175]","[62.0, 79.3683]","[63.0, 79.5318]","[62.0, 79.6833]",15.352179,79.5175,61
3716,"[62.0, 79.3683]","[63.0, 79.2167]","[64.0, 79.3777]","[63.0, 79.5318]",15.352179,79.3683,62
3717,"[63.0, 79.2167]","[64.0, 79.0626]","[65.0, 79.2213]","[64.0, 79.3777]",15.352179,79.2167,63
3718,"[64.0, 79.0626]","[65.0, 78.9062]","[65.0, 79.0626]","[65.0, 79.2213]",15.352179,79.0626,64
3719,"[65.0, 78.9062]","[65.0, 78.7477]","[66.0, 78.9018]","[65.0, 79.0626]",15.51819,78.9062,65
3720,"[65.0, 78.7477]","[66.0, 78.587]","[67.0, 78.7388]","[66.0, 78.9018]",17.22713,78.7477,65
3721,"[66.0, 78.587]","[67.0, 78.4243]","[68.0, 78.5739]","[67.0, 78.7388]",19.570824,78.587,66
3722,"[67.0, 78.4243]","[68.0, 78.2596]","[68.0, 78.4071]","[68.0, 78.5739]",19.570824,78.4243,67
3723,"[68.0, 78.2596]","[68.0, 78.0931]","[69.0, 78.2384]","[68.0, 78.4071]",21.299295,78.2596,68
3724,"[68.0, 78.0931]","[69.0, 77.9249]","[70.0, 78.0681]","[69.0, 78.2384]",21.299295,78.0931,68
3725,"[69.0, 77.9249]","[70.0, 77.755]","[71.0, 77.896]","[70.0, 78.0681]",20.947742,77.9249,69
3726,"[70.0, 77.755]","[70.0, 77.5834]","[71.0, 77.7225]","[71.0, 77.896]",20.947742,77.755,70
3727,"[70.0, 77.5834]","[71.0, 77.4103]","[72.0, 77.5474]","[71.0, 77.7225]",20.947742,77.5834,70
3728,"[71.0, 77.4103]","[72.0, 77.2357]","[72.0, 77.3709]","[72.0, 77.5474]",21.338358,77.4103,71
